File,Window,Time Start,Time End,Predicted,Ground Truth
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,111,111.0,112.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,112,112.0,113.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,113,113.0,114.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,114,114.0,115.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,115,115.0,116.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,116,116.0,117.0,Harp Seal,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,117,117.0,118.0,Sperm Whale,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,118,118.0,119.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,119,119.0,120.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,120,120.0,121.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,121,121.0,122.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,122,122.0,123.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,123,123.0,124.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,124,124.0,125.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,125,125.0,126.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,126,126.0,127.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,127,127.0,128.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,128,128.0,129.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,129,129.0,130.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,130,130.0,131.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,131,131.0,132.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,132,132.0,133.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,133,133.0,134.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,134,134.0,135.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,135,135.0,136.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,136,136.0,137.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,137,137.0,138.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,138,138.0,139.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,139,139.0,140.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,140,140.0,141.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,141,141.0,142.0,Sperm Whale,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,142,142.0,143.0,Beluga White Whale,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,143,143.0,144.0,Harp Seal,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,144,144.0,145.0,Sperm Whale,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,145,145.0,146.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,146,146.0,147.0,khong,Beluga White Whale
audio2025_rec/Beluga White Whale/Beluga White Whale.wav,147,147.0,147.44675,khong,Beluga White Whale
audio2025_rec/Harp Seal/Harp Seal 1.wav,0,0.0,1.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,1,1.0,2.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,2,2.0,3.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,3,3.0,4.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,4,4.0,5.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,5,5.0,6.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,6,6.0,7.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,7,7.0,8.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,8,8.0,9.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,9,9.0,10.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,10,10.0,11.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,11,11.0,12.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,12,12.0,13.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,13,13.0,14.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,14,14.0,15.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,15,15.0,16.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,16,16.0,17.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,17,17.0,18.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,18,18.0,19.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,19,19.0,20.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,20,20.0,21.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,21,21.0,22.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,22,22.0,23.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,23,23.0,24.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,24,24.0,25.0,Humpback Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,25,25.0,26.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,26,26.0,27.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,27,27.0,28.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,28,28.0,29.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,29,29.0,30.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,30,30.0,31.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,31,31.0,32.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,32,32.0,33.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,33,33.0,34.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,34,34.0,35.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,35,35.0,36.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,36,36.0,37.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,37,37.0,38.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,38,38.0,39.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,39,39.0,40.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,40,40.0,41.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,41,41.0,42.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,42,42.0,43.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,43,43.0,44.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,44,44.0,45.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,45,45.0,46.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,46,46.0,47.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,47,47.0,48.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,48,48.0,49.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,49,49.0,50.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,50,50.0,51.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,51,51.0,52.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,52,52.0,53.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,53,53.0,54.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,54,54.0,55.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,55,55.0,56.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,56,56.0,57.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,57,57.0,58.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,58,58.0,59.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,59,59.0,60.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,60,60.0,61.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,61,61.0,62.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,62,62.0,63.0,Walrus,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,63,63.0,64.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,64,64.0,65.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,65,65.0,66.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,66,66.0,67.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,67,67.0,68.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,68,68.0,69.0,Humpback Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,69,69.0,70.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,70,70.0,71.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,71,71.0,72.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,72,72.0,73.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,73,73.0,74.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,74,74.0,75.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,75,75.0,76.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,76,76.0,77.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,77,77.0,78.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,78,78.0,79.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,79,79.0,80.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,80,80.0,81.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,81,81.0,82.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,82,82.0,83.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,83,83.0,84.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,84,84.0,85.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,85,85.0,86.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,86,86.0,87.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,87,87.0,88.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,88,88.0,89.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,89,89.0,90.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,90,90.0,91.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,91,91.0,92.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,92,92.0,93.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,93,93.0,94.0,Walrus,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,94,94.0,95.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,95,95.0,96.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,96,96.0,97.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,97,97.0,98.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,98,98.0,99.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,99,99.0,100.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,100,100.0,101.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,101,101.0,102.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,102,102.0,103.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,103,103.0,104.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,104,104.0,105.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,105,105.0,106.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,106,106.0,107.0,Beluga White Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,107,107.0,108.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,108,108.0,109.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,109,109.0,110.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,110,110.0,111.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,111,111.0,112.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,112,112.0,113.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,113,113.0,114.0,Walrus,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,114,114.0,115.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,115,115.0,116.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,116,116.0,117.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,117,117.0,118.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,118,118.0,119.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,119,119.0,120.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,120,120.0,121.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,121,121.0,122.0,Humpback Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,122,122.0,123.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,123,123.0,124.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,124,124.0,125.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,125,125.0,126.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,126,126.0,127.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,127,127.0,128.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,128,128.0,129.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,129,129.0,130.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,130,130.0,131.0,Beluga White Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,131,131.0,132.0,Beluga White Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,132,132.0,133.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,133,133.0,134.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,134,134.0,135.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,135,135.0,136.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,136,136.0,137.0,Walrus,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,137,137.0,138.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,138,138.0,139.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,139,139.0,140.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,140,140.0,141.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,141,141.0,142.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,142,142.0,143.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,143,143.0,144.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,144,144.0,145.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,145,145.0,146.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,146,146.0,147.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,147,147.0,148.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,148,148.0,149.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,149,149.0,150.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,150,150.0,151.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,151,151.0,152.0,Walrus,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,152,152.0,153.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,153,153.0,154.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,154,154.0,155.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,155,155.0,156.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,156,156.0,157.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,157,157.0,158.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,158,158.0,159.0,Beluga White Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,159,159.0,160.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,160,160.0,161.0,Beluga White Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,161,161.0,162.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,162,162.0,163.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,163,163.0,164.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,164,164.0,165.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,165,165.0,166.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,166,166.0,167.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,167,167.0,168.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,168,168.0,169.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,169,169.0,170.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,170,170.0,171.0,Long-Finned Pilot Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,171,171.0,172.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,172,172.0,173.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 1.wav,173,173.0,173.8710625,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,0,0.0,1.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,1,1.0,2.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,2,2.0,3.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,3,3.0,4.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,4,4.0,5.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,5,5.0,6.0,khong,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,6,6.0,7.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,7,7.0,8.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,8,8.0,9.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,9,9.0,10.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,10,10.0,11.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,11,11.0,12.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,12,12.0,13.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,13,13.0,14.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,14,14.0,15.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,15,15.0,16.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,16,16.0,17.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,17,17.0,18.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,18,18.0,19.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,19,19.0,20.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,20,20.0,21.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,21,21.0,22.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,22,22.0,23.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,23,23.0,24.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,24,24.0,25.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,25,25.0,26.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,26,26.0,27.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,27,27.0,28.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,28,28.0,29.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,29,29.0,30.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,30,30.0,31.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,31,31.0,32.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,32,32.0,33.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,33,33.0,34.0,Sperm Whale,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,34,34.0,35.0,Harp Seal,Harp Seal
audio2025_rec/Harp Seal/Harp Seal 2.wav,35,35.0,35.782,Harp Seal,Harp Seal
audio2025_rec/Humpback Whale/Humpback Whale.wav,0,0.0,1.0,Sperm Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,1,1.0,2.0,Humpback Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,2,2.0,3.0,Harp Seal,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,3,3.0,4.0,Harp Seal,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,4,4.0,5.0,Sperm Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,5,5.0,6.0,Sperm Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,6,6.0,7.0,Sperm Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,7,7.0,8.0,Humpback Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,8,8.0,9.0,Sperm Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,9,9.0,10.0,Sperm Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,10,10.0,11.0,Sperm Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,11,11.0,12.0,Harp Seal,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,12,12.0,13.0,khong,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,13,13.0,14.0,Humpback Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,14,14.0,15.0,Humpback Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,15,15.0,16.0,Sperm Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,16,16.0,17.0,Sperm Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,17,17.0,18.0,Humpback Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,18,18.0,19.0,Humpback Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,19,19.0,20.0,Humpback Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,20,20.0,21.0,Killer Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,21,21.0,22.0,Harp Seal,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,22,22.0,23.0,Humpback Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,23,23.0,24.0,Harp Seal,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,24,24.0,25.0,Harp Seal,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,25,25.0,26.0,Humpback Whale,Humpback Whale
audio2025_rec/Humpback Whale/Humpback Whale.wav,26,26.0,27.0,Harp Seal,Humpback Whale
