File,Window,Time Start,Time End,Predicted,Ground Truth
clean/Northern Right Whale/Northern Right Whale_32.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_33.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_34.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_35.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_36.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_37.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_38.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_39.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_40.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_41.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_42.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_43.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_44.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_45.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_46.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_47.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_48.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_49.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_50.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_51.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_52.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_53.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_54.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_55.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_56.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_57.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_58.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_59.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_60.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_61.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_62.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_63.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_64.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_65.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_66.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_67.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_68.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_69.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_70.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_71.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_72.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_73.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_74.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_75.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_76.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_77.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_78.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_79.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_80.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_81.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_82.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_83.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_84.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_85.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_86.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_87.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_88.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_89.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_90.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_91.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_92.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_93.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_94.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_95.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_96.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_97.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_98.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_99.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_100.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_101.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_102.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_103.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_104.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_105.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_106.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_107.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_108.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_109.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_110.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_111.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_112.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_113.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_114.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_115.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_116.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_117.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_118.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_119.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_120.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_121.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_122.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_123.wav,0,0.0,1.0,Humpback Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_124.wav,0,0.0,1.0,Killer Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_125.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_126.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_127.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_128.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_129.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_130.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_131.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_132.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_133.wav,0,0.0,1.0,Harp Seal,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_134.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_135.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_136.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_137.wav,0,0.0,1.0,Humpback Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_138.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_139.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_140.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_141.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_142.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_143.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_144.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_145.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_146.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_147.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_148.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_149.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_150.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_151.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_152.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_153.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_154.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Northern Right Whale/Northern Right Whale_155.wav,0,0.0,1.0,Northern Right Whale,Northern Right Whale
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_0.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_1.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_2.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_3.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_4.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_5.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_6.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_7.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_8.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_9.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_10.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_11.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_12.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_13.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_14.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_15.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_16.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_17.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_18.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_19.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_20.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_21.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_22.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_23.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_24.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_25.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_26.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_27.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_28.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_29.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_30.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_31.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_32.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_33.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_34.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_35.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_36.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_37.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_38.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_39.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_40.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_41.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_42.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_43.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_44.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_45.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_46.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_47.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_48.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_49.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_50.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_51.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_52.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_53.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_54.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_55.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_56.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_57.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_58.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_59.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_60.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_61.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_62.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_63.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_64.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_65.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_66.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_67.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_68.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_69.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_70.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_71.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_72.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_73.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_74.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_75.wav,0,0.0,1.0,khong,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_76.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_77.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_78.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_79.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_80.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_81.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_82.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_83.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_84.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_85.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_86.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_87.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_88.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_89.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_90.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_91.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_92.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
